#####################################################################
# Alchemist log file - simulation started at: 2024-05-18T20:09+0000 #
#####################################################################
#
# Seed = 65.0, Thresholds = [30.0, 100.0], SwapPolicy = smartphone
#
# The columns have the following meaning: 
# time IsMoving[mean] IsMoving[sum] SmartphoneCurrentCapacity[mean] WearableCurrentCapacity[mean] SmartphoneCharging[mean] SmartphoneCharging[sum] WearableCharging[mean] WearableCharging[sum] SmartphoneComponentsTime[mean] SmartphoneComponentsTime[sum] WearableComponentsTime[mean] WearableComponentsTime[sum] CloudComponentsTime[mean] CloudComponentsTime[sum] TraveledDistance[mean] TraveledDistance[sum] TraveledDistance[min] TraveledDistance[max] CloudPower[mean] CloudPower[sum] SmartphonePower[mean] SmartphonePower[sum] WearablePower[mean] WearablePower[sum] CloudCost[sum] CloudInstance[sum] PercentageSensorInWearable BehaviorOffloadedInCloud 
0.0 1.0 100.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 0.0 1.0 0.0 0.0
6.412726919411416E-4 1.0 100.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 0.0 1.0 0.0 0.0
60.00064127269194 0.8200000000000001 82.0 3543.4335546436064 239.6009686498832 0.09999999999999996 10.0 0.07999999999999999 8.0 178.54551167808899 17854.55116780889 0.0 0.0 0.0 0.0 64.90437072482523 6490.437072482524 0.0 86.05933117726154 15.566915889868364 15.566915889868364 4.729733389255618 425.67600503300554 0.019776638772348965 1.8194507670561049 0.05873777777777776 1.0 0.0 0.0
120.00064127269194 0.8200000000000001 82.0 3525.4074813160505 239.74267475989754 0.09999999999999996 10.0 0.07999999999999999 8.0 358.545511678089 35854.55116780891 0.0 0.0 0.0 0.0 129.67588384044927 12967.588384044928 0.0 173.1122613141935 1.6566953279581567 1.6566953279581567 4.732610255234092 425.9349229710683 0.020773789390047828 1.9111886238844003 0.11847111111111107 1.0 0.0 0.0
180.00064127269195 0.8200000000000001 82.0 3507.393472374732 239.88521337429532 0.09999999999999996 10.0 0.07999999999999999 8.0 538.545511678089 53854.5511678089 0.0 0.0 0.0 0.0 192.1612029774952 19216.120297749523 0.0 258.5347717529155 4.237625589268843 4.237625589268843 4.735175297120469 426.1657767408421 0.019726682757827345 1.8148548137201161 0.1782044444444444 1.0 0.0 0.0
240.00064127269195 0.83 83.0 3488.8909196173327 240.02751986433933 0.09000000000000001 9.0 0.07999999999999999 8.0 718.545511678089 71854.55116780888 0.0 0.0 0.0 0.0 251.90191960052954 25190.19196005295 0.0 344.4692016077732 16.13692071272393 16.13692071272393 4.704691141674493 428.1268938923787 0.02136354630827786 1.965446260361563 0.2379377777777777 1.0 0.0 0.0
300.00064127269195 0.83 83.0 3470.3583027316927 240.17081005297726 0.09000000000000001 9.0 0.07999999999999999 8.0 898.5455116780889 89854.55116780888 0.0 0.0 0.0 0.0 309.2493777785771 30924.937777857715 0.0 430.73920891007066 9.697378626241653 9.697378626241653 4.69649540374636 427.38108174091883 0.017844777995940073 1.6417195756264866 0.29767111111111233 1.0 0.0 0.0
360.00064127269195 0.83 83.0 3451.742220835379 240.31402687008577 0.09000000000000001 9.0 0.07999999999999999 8.0 1078.545511678089 107854.55116780888 0.0 0.0 0.0 0.0 363.38884380415635 36338.88438041564 0.0 517.5289500944378 6.19427592549796 6.19427592549796 4.719454492888152 429.4703588528218 0.017669687872268264 1.6256112842486807 0.3574044444444473 1.0 0.0 0.0
420.00064127269195 0.83 83.0 3433.118496961847 240.45693337860527 0.09000000000000001 9.0 0.07999999999999999 8.0 1258.545511678089 125854.55116780894 0.0 0.0 0.0 0.0 413.0684632550536 41306.84632550537 0.0 603.8879211099124 16.026697306933308 16.026697306933308 4.726018585166559 430.06769125015677 0.020060234341027945 1.84554155937457 0.41713777777778227 1.0 0.0 0.0
480.00064127269195 0.8400000000000001 84.0 3413.9033278839684 240.59950538065058 0.07999999999999996 8.0 0.07999999999999999 8.0 1438.545511678089 143854.55116780894 0.0 0.0 0.0 0.0 458.92269015204806 45892.2690152048 0.0 690.0525230427386 12.95859370493889 12.95859370493889 4.727574302278891 434.93683580965796 0.019508586712603023 1.7947899775594787 0.47687111111111724 1.0 0.0 0.0
540.000641272692 0.8400000000000001 84.0 3394.7233214564367 240.74134378042294 0.07999999999999996 8.0 0.07999999999999999 8.0 1618.545511678089 161854.551167809 0.0 0.0 0.0 0.0 503.12309205418245 50312.30920541825 0.0 776.3807328194582 7.498755063652381 7.498755063652381 4.727537932149813 434.93348975778287 0.02027799114161448 1.865575185028532 0.5366044444444502 1.0 0.0 0.0
600.000641272692 0.8400000000000001 84.0 3375.506411077946 240.88416182635228 0.07999999999999996 8.0 0.07999999999999999 8.0 1798.545511678089 179854.55116780894 0.0 0.0 0.0 0.0 549.1437900783038 54914.379007830365 0.0 863.0308535600848 2.453623924320116 2.453623924320116 4.73293494182482 435.4300146478833 0.021232990952975046 1.9534351676737047 0.5963377777777819 1.0 0.0 0.0
