#####################################################################
# Alchemist log file - simulation started at: 2024-05-18T19:57+0000 #
#####################################################################
#
# Seed = 78.0, Thresholds = [20.0, 100.0], SwapPolicy = hybrid
#
# The columns have the following meaning: 
# time IsMoving[mean] IsMoving[sum] SmartphoneCurrentCapacity[mean] WearableCurrentCapacity[mean] SmartphoneCharging[mean] SmartphoneCharging[sum] WearableCharging[mean] WearableCharging[sum] SmartphoneComponentsTime[mean] SmartphoneComponentsTime[sum] WearableComponentsTime[mean] WearableComponentsTime[sum] CloudComponentsTime[mean] CloudComponentsTime[sum] TraveledDistance[mean] TraveledDistance[sum] TraveledDistance[min] TraveledDistance[max] CloudPower[mean] CloudPower[sum] SmartphonePower[mean] SmartphonePower[sum] WearablePower[mean] WearablePower[sum] CloudCost[sum] CloudInstance[sum] PercentageSensorInWearable BehaviorOffloadedInCloud 
0.0 1.0 100.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 0.0 1.0 0.0 0.0
6.515116945404742E-5 1.0 100.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 0.0 1.0 0.0 0.0
60.00006515116945 0.79 79.0 3649.4598460381653 248.17374028174618 0.15000000000000002 15.0 0.06999999999999998 7.0 148.74383182766678 14874.383182766667 29.685711117768435 2968.5711117768437 0.0 0.0 64.52945650512054 6452.945650512054 0.0 88.74224761513157 7.117796040720247 7.117796040720247 4.112495442333452 349.56211259834333 0.14136466278708723 13.146913639199115 0.0577422222222222 1.0 50.0 0.0
120.00006515116945 0.79 79.0 3636.7862896722995 247.686256602057 0.15000000000000002 15.0 0.059999999999999984 6.0 298.7438318276668 29874.383182766684 59.685711117768435 5968.571111776842 0.0 0.0 129.33558820096894 12933.558820096896 0.0 175.04451583307872 17.212634643436935 17.212634643436935 4.0841943710296835 347.156521537523 0.14261995010394346 13.406275309770686 0.11747555555555551 1.0 50.0 0.0
180.00006515116945 0.8 80.0 3623.8387756323077 247.19655296852287 0.13999999999999996 14.0 0.059999999999999984 6.0 448.7438318276668 44874.383182766665 89.68571111776843 8968.57111177684 0.0 0.0 188.54442619968432 18854.44261996844 0.0 263.6638846841359 3.6716221128570146 3.6716221128570146 4.116864588208122 354.0503545858985 0.13986575045902033 13.147380543147918 0.17621333333333328 1.0 50.0 0.0
240.00006515116945 0.8 80.0 3610.570924211473 246.70593119325397 0.13999999999999996 14.0 0.059999999999999984 6.0 598.7438318276668 59874.383182766665 119.68571111776843 11968.571111776844 0.0 0.0 245.44564995331436 24544.56499533144 0.0 352.4621104709364 0.17531679113736187 0.17531679113736187 4.054437818212482 348.68165236627345 0.14072956177844362 13.2285788071737 0.23594666666666658 1.0 50.0 0.0
300.00006515116945 0.8099999999999999 81.0 3596.974504316907 246.21722241445406 0.13000000000000006 13.0 0.059999999999999984 6.0 748.7438318276668 74874.38318276664 149.68571111776842 14968.571111776844 0.0 0.0 298.84604295596785 29884.60429559679 0.0 438.4299937796411 7.857021417099101 7.857021417099101 4.123091152718274 358.7089302864897 0.14119634851041502 13.272456759979011 0.29568000000000116 1.0 50.0 0.0
360.00006515116945 0.8200000000000001 82.0 3583.0936214209346 245.69365992526858 0.13000000000000006 13.0 0.04999999999999998 5.0 898.7438318276668 89874.38318276664 179.68571111776845 17968.57111177684 0.0 0.0 349.6745638263069 34967.45638263069 0.0 525.7247395073127 7.128650493641941 7.128650493641941 4.077780460528695 354.7669000659965 0.14323807227363963 13.607616865995766 0.35541333333333613 1.0 50.0 0.0
420.00006515116945 0.85 85.0 3568.745883184969 245.1338167733442 0.11000000000000001 11.0 0.039999999999999994 4.0 1049.4138318276669 104941.38318276664 209.01571111776843 20901.571111776837 0.0 0.0 399.2554576834816 39925.545768348165 0.0 611.8300804384021 3.0557482142074206 3.0557482142074206 4.0873217759956395 363.771638063612 0.13596255078038355 13.052404874916823 0.4151466666666711 1.0 47.0 0.0
480.00006515116945 0.85 85.0 3553.7247922871725 244.59056979253722 0.11000000000000001 11.0 0.039999999999999994 4.0 1201.2138318276668 120121.38318276667 237.21571111776842 23721.571111776837 0.0 0.0 447.4865339092495 44748.653390924956 0.0 700.5452595410035 4.4668281670784316 4.4668281670784316 4.1168673035473615 366.4011900157151 0.13475002138871955 12.936002053317077 0.4748800000000061 1.0 47.0 0.0
