#####################################################################
# Alchemist log file - simulation started at: 2024-05-18T20:53+0000 #
#####################################################################
#
# Seed = 98.0, Thresholds = [40.0, 100.0], SwapPolicy = smartphone
#
# The columns have the following meaning: 
# time IsMoving[mean] IsMoving[sum] SmartphoneCurrentCapacity[mean] WearableCurrentCapacity[mean] SmartphoneCharging[mean] SmartphoneCharging[sum] WearableCharging[mean] WearableCharging[sum] SmartphoneComponentsTime[mean] SmartphoneComponentsTime[sum] WearableComponentsTime[mean] WearableComponentsTime[sum] CloudComponentsTime[mean] CloudComponentsTime[sum] TraveledDistance[mean] TraveledDistance[sum] TraveledDistance[min] TraveledDistance[max] CloudPower[mean] CloudPower[sum] SmartphonePower[mean] SmartphonePower[sum] WearablePower[mean] WearablePower[sum] CloudCost[sum] CloudInstance[sum] PercentageSensorInWearable BehaviorOffloadedInCloud 
0.0 1.0 100.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 0.0 1.0 0.0 0.0
0.0011754884916368447 1.0 100.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 0.0 1.0 0.0 0.0
60.00117548849164 0.72 72.0 3590.176727751071 243.8725271781627 0.15 15.0 0.15 15.0 178.5401072420862 17854.010724208623 0.0 0.0 0.0 0.0 57.16972912972573 5716.972912972576 0.0 89.44917868554094 7.900791283078549 7.900791283078549 4.702941208075059 399.75000268638024 0.021263240742677738 1.8073754631276076 0.0577422222222222 1.0 0.0 0.0
120.00117548849164 0.74 74.0 3573.64393588936 244.25509959739074 0.12 12.0 0.15 15.0 358.5401072420862 35854.010724208616 0.0 0.0 0.0 0.0 114.32953398930347 11432.953398930349 0.0 179.8418213255719 5.089141408842877 5.089141408842877 4.696505658865282 413.2924979801449 0.02030951887786298 1.7263091046183536 0.11747555555555551 1.0 0.0 0.0
180.00117548849164 0.75 75.0 3556.8631301438822 244.6278037520592 0.12 12.0 0.13999999999999999 14.0 538.5401072420862 53854.010724208616 0.0 0.0 0.0 0.0 168.67949704099402 16867.949704099396 0.0 268.1426640588591 15.977472615718336 15.977472615718336 4.73611157592651 416.7778186815329 0.01987216157845739 1.709005895747336 0.17720888888888886 1.0 0.0 0.0
240.00117548849164 0.75 75.0 3540.003282435702 244.97868112945253 0.12 12.0 0.13999999999999999 14.0 718.5401072420862 71854.01072420862 0.0 0.0 0.0 0.0 221.0234157753955 22102.34157753955 0.0 355.06590459826947 13.226007420660997 13.226007420660997 4.711512047267655 414.6130601595536 0.018347607262663733 1.577894224589081 0.23694222222222217 1.0 0.0 0.0
300.00117548849164 0.75 75.0 3523.1837121898334 245.33057986647725 0.12 12.0 0.13999999999999999 14.0 898.5401072420862 89854.01072420862 0.0 0.0 0.0 0.0 270.4743947982303 27047.439479823028 0.0 441.03952258785694 0.4842456124293201 0.4842456124293201 4.721939400876468 415.53066727712917 0.019758851670748614 1.69926124368438 0.29667555555555675 1.0 0.0 0.0
360.00117548849164 0.77 77.0 3506.151003768833 245.67132642814155 0.11 11.0 0.13000000000000003 13.0 1078.5401072420862 107854.01072420865 0.0 0.0 0.0 0.0 318.4982727388526 31849.827273885254 0.0 527.5682589257768 16.619174567047864 16.619174567047864 4.7219991840981645 420.2579273847368 0.02025316150731884 1.7620250511367392 0.3564088888888917 1.0 0.0 0.0
420.00117548849164 0.78 78.0 3488.1496768900656 245.99005430829348 0.1 10.0 0.13000000000000003 13.0 1258.5401072420862 125854.01072420868 0.0 0.0 0.0 0.0 365.2995020759026 36529.95020759025 0.0 608.6674440100038 8.541534577687154 8.541534577687154 4.731165213187344 425.8048691868607 0.01628261000177296 1.4165870701542471 0.4161422222222267 1.0 0.0 0.0
480.00117548849164 0.78 78.0 3470.1158473290056 246.30762665663823 0.1 10.0 0.13000000000000003 13.0 1438.5401072420862 143854.01072420864 0.0 0.0 0.0 0.0 410.5856251006498 41058.56251006498 0.0 695.6074928644979 12.18587939460317 12.18587939460317 4.723293459816187 425.0964113834568 0.018742759934923414 1.630620114338337 0.47587555555556166 1.0 0.0 0.0
