#####################################################################
# Alchemist log file - simulation started at: 2024-05-18T19:19+0000 #
#####################################################################
#
# Seed = 100.0, Thresholds = [0.0, 0.0], SwapPolicy = hybrid
#
# The columns have the following meaning: 
# time IsMoving[mean] IsMoving[sum] SmartphoneCurrentCapacity[mean] WearableCurrentCapacity[mean] SmartphoneCharging[mean] SmartphoneCharging[sum] WearableCharging[mean] WearableCharging[sum] SmartphoneComponentsTime[mean] SmartphoneComponentsTime[sum] WearableComponentsTime[mean] WearableComponentsTime[sum] CloudComponentsTime[mean] CloudComponentsTime[sum] TraveledDistance[mean] TraveledDistance[sum] TraveledDistance[min] TraveledDistance[max] CloudPower[mean] CloudPower[sum] SmartphonePower[mean] SmartphonePower[sum] WearablePower[mean] WearablePower[sum] CloudCost[sum] CloudInstance[sum] PercentageSensorInWearable BehaviorOffloadedInCloud 
0.0 1.0 100.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 0.0 1.0 0.0 0.0
0.003391613430154594 1.0 100.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 0.0 1.0 0.0 0.0
60.00339161343015 0.73 73.0 3631.369354734737 240.54021892039827 0.13000000000000006 13.0 0.13999999999999999 14.0 152.87379030739731 15287.379030739728 25.422441145962107 2542.2441145962107 0.0 0.0 58.94913474875828 5894.913474875828 0.0 87.70589122460527 0.4137938162459323 0.4137938162459323 4.239214431995994 368.81165558365143 0.12781899126985297 10.992433249207354 0.05674666666666665 1.0 42.0 0.0
120.00339161343015 0.73 73.0 3617.307731091912 240.41794691385542 0.13000000000000006 13.0 0.13999999999999999 14.0 307.6737903073973 30767.379030739743 50.62244114596211 5062.244114596211 0.0 0.0 117.28827895869932 11728.827895869934 0.0 178.04798738112524 7.179135277447385 7.179135277447385 4.195695947405748 365.02554742430004 0.12610512030814738 10.845040346500678 0.11647999999999996 1.0 42.0 0.0
180.00339161343015 0.7399999999999999 74.0 3602.7700452845534 240.296142981539 0.11999999999999991 12.0 0.13999999999999999 14.0 462.4737903073973 46247.37903073976 75.82244114596212 7582.244114596211 0.0 0.0 172.8986157965414 17289.86157965414 0.0 267.6481097605852 5.600409269310905 5.600409269310905 4.210648008475149 370.53702474581314 0.12618563511348155 10.85196461975941 0.17621333333333328 1.0 42.0 0.0
240.00339161343015 0.75 75.0 3588.0475457817797 240.1322081526186 0.11999999999999991 12.0 0.13 13.0 617.2737903073973 61727.37903073977 101.02244114596209 10102.244114596213 0.0 0.0 226.40703206345805 22640.70320634582 0.0 356.808832575995 0.42195383488038374 0.42195383488038374 4.224165595694781 371.7265724211406 0.12733116546279014 11.07781139526275 0.23594666666666658 1.0 42.0 0.0
300.00339161343015 0.75 75.0 3573.3680902647584 239.96771820933412 0.11999999999999991 12.0 0.13 13.0 772.3237903073973 77232.37903073973 125.97244114596211 12597.244114596211 0.0 0.0 278.6034882999006 27860.34882999007 0.0 442.92293370169665 3.733253255177456 3.733253255177456 4.231986495002294 372.41481156020177 0.12517451632423834 10.890182920208735 0.29568000000000116 1.0 41.0 0.0
360.00339161343015 0.7600000000000001 76.0 3558.613170819255 239.8092031153463 0.11 11.0 0.13 13.0 927.7237903073973 92772.37903073967 150.5724411459621 15057.244114596211 0.0 0.0 330.67070429831557 33067.07042983156 0.0 528.6128543753553 13.487676047646737 13.487676047646737 4.231061755901824 376.56449627526223 0.1252000235273629 10.892402046880571 0.35541333333333613 1.0 41.0 0.0
420.00339161343015 0.77 77.0 3543.301323285528 239.61758670371245 0.11 11.0 0.11999999999999998 12.0 1083.6037903073973 108360.37903073964 174.6924411459621 17469.24411459621 0.0 0.0 382.4829389607829 38248.2938960783 0.0 613.0663937205939 7.890075844496908 7.890075844496908 4.245448842929244 377.8449470207026 0.12418743244351661 10.92849405502946 0.4151466666666711 1.0 40.0 0.0
480.00339161343015 0.77 77.0 3527.8822616258967 239.46123819151072 0.11 11.0 0.11999999999999998 12.0 1241.2537903073974 124125.37903073964 197.0424411459621 19704.24411459621 0.0 0.0 433.3394218161582 43333.94218161583 0.0 702.0462065531578 7.9956197941247344 7.9956197941247344 4.252907604669662 378.5087768156 0.11325419832921546 9.966369452970962 0.4748800000000061 1.0 36.0 0.0
540.0033916134302 0.78 78.0 3512.1531476254318 239.32136404306812 0.09999999999999995 10.0 0.11999999999999998 12.0 1399.6537903073972 139965.37903073968 218.64244114596212 21864.24411459622 0.0 0.0 482.7706884053663 48277.06884053662 0.0 789.6596907878684 3.698797579107129 3.698797579107129 4.270153493512927 384.31381441616344 0.11288288187124733 9.933693604669765 0.5336177777777836 1.0 36.0 0.0
600.0033916134302 0.79 79.0 3496.417314754247 239.13421099087992 0.09000000000000001 9.0 0.11999999999999998 12.0 1553.8737903073973 155387.37903073966 244.4224411459621 24442.244114596222 0.0 0.0 531.1428649624117 53114.28649624118 0.0 876.3472278482507 0.578226468774559 0.578226468774559 4.118103532868872 374.74742149106726 0.1335418344077014 11.751681427877724 0.5933511111111153 1.0 49.0 0.0
660.0033916134302 0.79 79.0 3480.6848258562654 238.89325004136992 0.09000000000000001 9.0 0.11999999999999998 12.0 1703.9437903073972 170394.3790307397 274.35244114596213 27435.24411459622 0.0 0.0 581.8283842976502 58182.83842976503 0.0 963.2674801320894 5.155963581372079 5.155963581372079 4.02432904766589 366.213943337596 0.13996640645443922 12.31704376799065 0.6530844444444469 1.0 51.0 0.0
